index,Station,Event,Ev_lat,Ev_lon,Depth,Mag,Baz,Phase,SCPhi,SCPhi_std,SCdt,SCdt_std,RCPhi,RCPhi_std,RCdt,RCdt_std,RCcoeff_corrcted,Null,Quality,CpH
782,II.KIV,20140315_235132,-5.6717,-80.9351,26.5,6.3,290.78,SKS,-74.22,44.75,3.7,0.98,57.78,44.75,0.1,0.98,1,TRUE,Good,0.9
783,II.KIV,20140316_211628,-19.9051,-70.6156,9.4,6.7,271.07,SKS,13.07,44.75,1.1,0.98,45.07,44.75,0.4,0.98,0.33,TRUE,Good,0.91
784,II.KIV,20140317_051133,-20.06,-70.8284,5.3,6.4,271.09,SKS,10.09,44.75,1.5,0.98,46.09,44.75,0.4,0.98,-0.88,TRUE,Fair,0.88
785,II.KIV,20140402_161326,7.851,-82.3332,24.6,6,301.42,SKS,21.42,3,2.7,0.62,-25.58,44.75,0.5,0.98,0.31,TRUE,Fair,0.77
786,II.KIV,20140403_015829,-20.3644,-70.5007,10.6,6.6,270.59,SKS,13.59,21.5,1,0.95,47.59,17.25,0.4,0.3,-0.95,TRUE,Fair,0.86
787,II.KIV,20140404_013751,-20.6075,-70.5337,19.3,6.2,270.39,SKS,13.39,44.75,1.3,0.98,55.39,44.75,0.5,0.98,0.96,TRUE,Fair,0.87
788,II.KIV,20140411_202913,11.7198,-86.014,142.3,6.6,306.9,SKS,32.9,44.75,3,0.98,-14.1,26.75,0.2,0.98,-0.56,TRUE,Good,0.91
789,II.KIV,20140504_091552,-24.7338,179.0407,522.8,6.6,75.84,SKS,69.84,44.75,3.9,0.98,20.84,44.75,0.1,0.98,-0.35,TRUE,Good,0.9
790,II.KIV,20140504_092515,-25.9072,178.2219,627.3,6.4,77.98,SKS,57,7.25,1.2,0.3,31,13.5,0.7,0.22,-0.98,TRUE,Good,0.91
791,II.KIV,20140629_075256,-55.4757,-28.3956,15.1,6.8,216.77,SKS,-54.23,44.75,3.9,0.98,78.77,44.75,0.1,0.98,0.93,TRUE,Fair,0.88
792,II.KIV,20140707_112354,14.724,-92.4614,53,6.9,314.12,SKS,36.12,2,3.9,0.33,-13.88,44.75,0.1,0.98,1,TRUE,Good,0.93
793,II.KIV,20140729_104613,17.81,-95.501,99,6.4,318.42,SKS,41.42,44.75,3.9,0.98,-9.58,44.75,0.1,0.98,1,TRUE,Good,0.93
794,II.KIV,20140729_132740,-3.422,146.769,9.8,6.1,82.45,SKS,81.45,44.75,3.9,0.98,36.45,19,0,0.25,-0.8,TRUE,Good,0.97
795,II.KIV,20140729_132747,-3.34,146.72,12,6,82.42,SKS,81.42,44.75,3.9,0.98,-53.58,44.75,0,0.98,0.41,TRUE,Good,0.93
796,II.KIV,20140823_223223,-32.6953,-71.4416,32,6.4,259.15,SKS,47.15,44.75,0.7,0.98,27.15,44.75,0.6,0.98,1,FALSE,Fair,0.74
797,II.KIV,20140824_232141,-14.52,-73.535,70,6.8,277.84,SKS,31.84,44.75,0.5,0.98,50.84,44.75,0.4,0.98,1,TRUE,Fair,0.89
798,II.KIV,20140824_232143,-14.589,-73.45,74.4,6.8,277.72,SKS,39.72,44.75,0.4,0.98,50.72,44.75,0.4,0.98,-0.89,TRUE,Good,0.91
799,II.KIV,20140924_111613,-23.7849,-66.5888,204.5,6.2,264.87,SKS,34.87,44.75,1,0.98,32.87,44.75,1,0.98,1,FALSE,Good,0.7
800,II.KIV,20141107_033355,-6.027,148.263,53.4,6.6,83.29,SKS,85.29,44.75,3.9,0.98,-47.71,44.75,0.1,0.98,1,TRUE,Good,0.96
801,II.KIV,20150123_034727,-17.064,168.5545,223.9,6.8,76.87,SKS,-8.13,44.75,3,0.98,35.87,44.75,0.2,0.98,1,TRUE,Good,0.95
802,II.KIV,20150211_185720,-23.0653,-66.6621,203.6,6.7,265.56,SKS,5.56,9,1.2,0.48,39.56,44.75,0.4,0.98,0.99,TRUE,Good,0.9
803,II.KIV,20150310_205544,6.7968,-73.0377,162,6.2,293.39,SKS,15.39,44.75,2.3,0.98,-29.61,44.75,0.4,0.98,0.98,TRUE,Fair,0.85
804,II.KIV,20150323_045137,-18.3544,-69.1883,127.1,6.4,271.42,SKS,81.42,44.75,1.7,0.98,40.42,44.75,0.4,0.98,0.37,TRUE,Fair,0.89
805,II.KIV,20150422_225716,-12.0844,166.4836,84.3,6.2,74.2,SKS,84.2,44.75,2.4,0.98,-49.8,44.75,0.5,0.98,0.25,TRUE,Fair,0.87
806,II.KIV,20150430_104505,-5.3537,151.8023,54.7,6.6,80.23,SKS,82.23,44.75,3.9,0.98,-51.77,44.75,0.1,0.98,0.44,TRUE,Good,0.95
807,II.KIV,20150520_003052,-19.3863,-175.4708,198.6,6,64.38,SKS,-12,44.75,1.2,0.98,20,44.75,0.5,0.98,1,TRUE,Good,0.97
808,II.KIV,20150520_224854,-10.9253,164.1741,18.5,6.8,75.11,SKS,82.11,44.75,3.9,0.98,-48.89,44.75,0.1,0.98,1,TRUE,Fair,0.85
809,II.KIV,20150610_135208,-22.4098,-68.4519,121.8,6.1,267.35,SKS,8.35,4,1.9,0.5,44.35,44.75,0.6,0.98,1,TRUE,Fair,0.82
810,II.KIV,20150616_061700,-20.3973,-178.9194,656.1,6,68.99,SKS,-17.01,44.75,1.6,0.98,23.99,44.75,0.2,0.98,1,TRUE,Fair,0.84
811,II.KIV,20150815_074707,-10.9382,163.8328,19.2,6.4,75.39,SKS,71.39,44.75,2.1,0.98,26.39,44.75,0.2,0.98,1,TRUE,Good,0.95
812,II.KIV,20150916_140322,-6.0114,151.4768,6,6.1,80.96,SKS,-10.04,44.75,3.3,0.98,-56.04,44.75,0.1,0.98,1,TRUE,Good,0.95
813,II.KIV,20150928_152805,-23.8,-66.6,219,6,264.86,SKS,10.86,22,1.3,0.95,43.86,44.75,0.6,0.98,-0.52,TRUE,Fair,0.79
814,II.KIV,20101215_112930,-7.2664,128.7939,140.4,6,97.76,SKS,3.76,44.75,3.8,0.98,-43.24,44.75,0.1,0.98,-0.52,TRUE,Fair,0.82
815,II.KIV,20110830_065741,-6.3592,126.7502,467.2,6.9,98.53,SKS,-85.47,24,3.9,0.53,45.53,44.75,0,0.98,1,TRUE,Good,0.92
816,II.KIV,20110909_194133,49.3886,-127.0648,15.4,6.5,353.34,SKS,-68.66,44.75,0.8,0.98,-48.66,44.75,0.6,0.98,1,FALSE,Fair,0.51
817,II.KIV,20120908_105145,-3.2181,135.0978,32.3,6.1,90.49,SKS,86.49,44.75,3.6,0.98,37.49,44.75,0.1,0.98,1,TRUE,Fair,0.77
818,II.KIV,20121012_003131,-4.8858,134.0822,34.6,6.6,92.4,SKS,-0.6,44.75,3.5,0.98,-46.6,44.75,0.1,0.98,1,TRUE,Fair,0.86
819,II.KIV,20121210_165309,-6.4969,129.8684,161.5,7.1,96.47,SKS,89.47,44.75,2.9,0.98,41.47,44.75,0.4,0.98,1,TRUE,Good,0.92
820,II.KIV,20140218_092714,14.596,-58.9719,28.3,6.5,288.61,SKS,12.61,44.75,3.3,0.98,-35.39,44.75,0.2,0.98,1,TRUE,Fair,0.85
821,II.KIV,20140515_081636,6.3995,144.9597,16.7,6.3,76.72,SKS,-17.28,1.25,1.9,0.5,-59.28,44.75,0.2,0.98,1,TRUE,Good,0.92
822,II.KIV,20140803_002201,0.8323,146.1113,0,6.8,79.84,SKS,-13.16,1.75,1.5,0.52,-56.16,21,0.1,0.35,-0.94,TRUE,Good,0.94
823,II.KIV,20140806_114522,-7.2741,128.0364,10,6.2,98.29,SKS,-88.71,0.5,3.9,0.15,41.29,44.75,0.2,0.98,1,TRUE,Good,0.91
824,II.KIV,20140806_114528,-7.13,127.92,19.5,6.2,98.27,SKS,-87.73,1.25,3.9,0.38,42.27,44.75,0.2,0.98,1,TRUE,Good,0.9
825,II.KIV,20141206_220510,-6.11,130.4829,116,6,95.77,SKS,-87.23,0.5,3.9,0.3,45.77,44.75,0.1,0.98,1,TRUE,Good,0.96
826,II.KIV,20150924_155327,-0.6212,131.2622,18,6.6,91.29,SKS,-4.71,44.75,3.9,0.98,34.29,44.75,0.1,0.98,1,TRUE,Good,0.93
827,II.KIV,20150505_014404,-5.5168,151.8641,29.6,7.5,80.3,SKS,-27.7,21,0.9,0.85,-58.7,22,0.5,0.68,-0.78,TRUE,Fair,0.87
828,II.KIV,20151217_194953,15.8009,-93.6294,85,6.6,315.73,SKS,36.73,24,3.9,0.38,-14.27,44.75,0.1,0.98,1,TRUE,Fair,0.76
829,II.KIV,20160419_052539,-55.7283,-27.2307,14,6.2,216.07,SKS,-55.93,44.75,3.9,0.98,78.07,44.75,0.1,0.98,1,TRUE,Good,0.92
830,II.KIV,20160520_181404,-25.5655,129.8841,10,6,110.56,SKS,16.56,44.75,3.9,0.98,-32.44,44.75,0.1,0.98,1,TRUE,Good,0.9
831,II.KIV,20160725_172650,-26.1049,-70.5074,72,6.1,265.27,SKS,9.27,44.75,2.3,0.98,51.27,44.75,0.7,0.98,1,TRUE,Fair,0.88
832,II.KIV,20160725_193845,-2.969,148.0345,14,6.4,81.21,SKS,80.21,44.75,2.3,0.98,35.21,19.75,0,0.22,-0.86,TRUE,Good,0.94
833,II.KIV,20160804_141513,-22.3087,-66.0261,270,6.2,265.81,SKS,51.81,17.75,0.6,0.28,31.81,44.75,0.6,0.98,1,FALSE,Fair,0.75
834,II.KIV,20160821_034523,-55.2775,-31.7546,10,6.4,218.31,SKS,-45.69,44.75,3.8,0.98,-5.69,44.75,0.2,0.98,1,TRUE,Good,0.94
835,II.KIV,20160831_031136,-3.6914,152.7879,499.06,6.7,78.27,SKS,80.27,1.25,2.9,0.78,-54.73,44.75,0.1,0.98,0.51,TRUE,Good,0.96
836,II.KIV,20170218_121017,-23.8613,-66.6592,222,6.3,264.85,SKS,7.85,44.75,1,0.98,37.85,44.75,0.4,0.88,-0.84,TRUE,Fair,0.88
837,II.KIV,20170221_140904,-19.2814,-63.9047,595.98,6.5,266.99,SKS,14.99,44.75,0.9,0.98,48.99,44.75,0.5,0.98,0.99,TRUE,Fair,0.44
838,II.KIV,20170224_172844,-23.2601,-178.8033,414.89,6.9,72.09,SKS,64.09,44.75,3.9,0.98,-76.91,44.75,0,0.98,0.24,TRUE,Fair,0.82
839,II.KIV,20170415_081943,-23.2706,-67.7655,155,6.2,266.11,SKS,15.11,14.75,0.8,0.33,38.11,13.75,0.5,0.15,-0.98,TRUE,Fair,0.86
840,II.KIV,20170418_171147,-18.0851,-178.3718,628,6,66.03,SKS,69.03,44.75,3.3,0.98,-64.97,44.75,0.2,0.98,1,TRUE,Good,0.95
841,II.KIV,20170512_104126,12.9108,-90.0562,10,6.2,311.02,SKS,32.02,1.5,3.9,0.25,-18.98,44.75,0.2,0.98,1,TRUE,Good,0.92
842,II.KIV,20170515_132238,-4.0217,152.4893,10,6.2,78.74,SKS,82.74,44.75,3.8,0.98,-52.26,44.75,0.2,0.98,1,TRUE,Fair,0.59
843,II.KIV,20170614_072905,14.9823,-91.9882,94,6.9,313.86,SKS,34.86,44.75,3.9,0.98,-13.14,44.75,0.4,0.98,1,TRUE,Fair,0.82
844,II.KIV,20170713_033608,-4.7722,153.1958,34.78,6.4,78.77,SKS,-9.23,44.75,3.9,0.98,37.77,44.75,0.1,0.98,0.99,TRUE,Good,0.93
845,II.KIV,20170923_125302,16.7732,-94.9509,9.62,6.1,317.39,SKS,39.39,2.25,3.4,0.5,-10.61,44.75,0.2,0.98,1,TRUE,Good,0.91
846,II.KIV,20171010_063220,-18.5212,-69.6411,82.43,6.3,271.6,SKS,73.6,44.75,1.1,0.98,49.6,44.75,0.6,0.98,0.99,FALSE,Poor,0.72
847,II.KIV,20180121_010642,-18.8524,-69.4564,116,6.3,271.18,SKS,71.18,19.25,0.7,0.48,44.18,44.75,0.4,0.98,1,TRUE,Fair,0.73
848,II.KIV,20180126_224757,-3.5138,145.8477,10,6.3,83.17,SKS,-11.83,44.75,3.6,0.98,-58.83,44.75,0.2,0.98,1,TRUE,Good,0.95
849,II.KIV,20180308_173951,-4.3853,153.1874,22.53,6.8,78.49,SKS,81.49,44.5,2.5,0.95,-53.51,44.75,0.1,0.98,1,TRUE,Good,0.96
850,II.KIV,20180324_112332,-5.4959,151.4971,33,6.3,80.56,SKS,-11.44,44.75,3.4,0.98,-56.44,44.75,0.1,0.98,1,TRUE,Fair,0.86
851,II.KIV,20180509_075755,-5.8916,151.7962,10,6,80.63,SKS,81.63,44.75,3.9,0.98,-52.37,44.75,0,0.98,1,TRUE,Good,0.97
852,II.KIV,20180713_094649,-18.9332,169.0224,169.16,6.4,78.24,SKS,3.24,44.75,0.5,0.98,29.24,44.75,0.3,0.98,0.29,TRUE,Good,0.91
853,II.KIV,20180907_021204,-2.3453,-78.8955,93.53,6.2,291.59,SKS,14.59,23,3.3,0.85,-31.41,44.75,0.3,0.98,0.99,TRUE,Good,0.92
854,II.KIV,20181101_221951,-19.5882,-69.2923,102,6.2,270.43,SKS,19.43,15.25,0.8,0.35,42.43,16.75,0.5,0.32,-0.96,TRUE,Fair,0.85
855,II.KIV,20181115_200222,-56.7065,-25.546,15,6.4,214.57,SKS,80.57,17,0.7,0.3,-86.43,44.75,0.8,0.98,0.46,TRUE,Fair,0.88
856,II.KIV,20190126_035138,-7.0194,156.3109,361.92,6.2,78.13,SKS,86.13,44.75,1.6,0.98,-55.87,44.75,0.4,0.98,1,TRUE,Fair,0.83
857,II.KIV,20190217_143555,-3.3412,152.1319,368.12,6.4,78.5,SKS,81.5,2.5,3.7,0.82,-50.5,44.75,0.2,0.98,1,TRUE,Good,0.96
858,II.KIV,20190512_192450,8.6227,-82.8326,19,6,302.33,SKS,26.33,23.75,3.9,0.4,-22.67,44.75,0,0.98,1,TRUE,Fair,0.56
859,II.KIV,20190530_090328,13.1462,-89.3663,25,6.6,310.57,SKS,34.57,44.75,3.9,0.98,-15.43,44.75,0.1,0.98,1,TRUE,Good,0.92
860,II.KIV,20190626_052350,8.449,-82.7677,26.22,6.2,302.17,SKS,23.17,44.75,3.7,0.98,-27.83,44.75,0.3,0.98,1,TRUE,Fair,0.47
861,II.KIV,20191104_215325,-31.8362,-71.3753,53,6.1,260.02,SKS,7.02,44.75,1.2,0.98,38.02,44.75,0.6,0.98,0.39,TRUE,Good,0.91
862,II.KIV,20191120_042705,13.8855,-93.2133,14.16,6.3,314.31,SKS,-59.69,29,3.9,0.8,64.31,44.75,0.2,0.98,1,TRUE,Good,0.9
863,II.KIV,20200209_060429,-5.4925,152.1522,34,6.1,80.08,SKS,83.08,44.75,3.2,0.98,-51.92,44.75,0.1,0.98,1,TRUE,Fair,0.83
864,II.KIV,20200416_080437,16.9332,-85.7099,10,6,309.79,SKS,26.79,9,2.4,0.82,-14.21,44.75,0.6,0.98,1,TRUE,Fair,0.79
865,II.KIV,20200531_050938,-15.3164,-70.7643,186,6.1,275.13,SKS,85.13,3,1.5,0.38,45.13,44.75,0.4,0.98,1,TRUE,Fair,0.84
866,II.KIV,20200603_073534,-23.2955,-68.4217,96.84,6.8,266.53,SKS,38,15.75,0.6,0.22,43,21.25,0.6,0.55,-0.57,TRUE,Fair,0.8
867,II.KIV,20200825_190258,-5.5603,151.8642,23,6,80.34,SKS,-18.66,3.5,3.1,0.65,-64.66,44.75,0.4,0.98,1,TRUE,Fair,0.89
868,II.KIV,20201001_103448,-6.0867,148.6576,109.22,6,83.06,SKS,89.06,44.75,1.4,0.98,-51.94,44.75,0.3,0.98,1,TRUE,Fair,0.87
869,II.KIV,20201008_073532,-6.114,146.1686,103.49,6.3,84.85,SKS,-9.15,1,2.8,0.58,-54.15,44.75,0.2,0.98,1,TRUE,Good,0.94
870,II.KIV,20201023_070430,-25.64,-179.9572,454,6.1,76.03,SKS,36.03,13.5,0.8,0.22,36.03,18,0.8,0.52,-0.95,TRUE,Fair,0.84
871,II.KIV,20201206_164742,-20.3662,-69.0663,105,6.1,269.59,SKS,31.59,22,0.5,0.9,35.59,44.75,0.5,0.98,-0.55,TRUE,Good,0.9
872,II.KIV,20201214_152049,-21.8063,-68.7079,114,6,268.06,SKS,20,15.5,1.3,0.58,48,44.75,0.8,0.98,0.99,TRUE,Fair,0.45
873,II.KIV,20151121_090613,-7.1484,129.9375,82,6.1,96.89,SKS,-87.11,24,3.9,0.48,43.89,44.75,0,0.98,1,TRUE,Fair,0.84
874,II.KIV,20151204_222500,-47.6165,85.0913,35,7.1,152.5,SKS,47.5,12,1.7,0.7,3.5,44.75,0.7,0.98,1,TRUE,Fair,0.75
875,II.KIV,20160212_100224,-9.6338,119.4013,28,6.3,105.98,SKS,33.98,44.75,1,0.98,58.98,11.75,0.6,0.32,-0.85,TRUE,Fair,0.87
876,II.KIV,20160729_211826,18.5439,145.541,207.62,7.7,67.81,SKS,-29.19,44.75,1.1,0.98,-69.19,44.75,0.2,0.98,0.99,TRUE,Fair,0.88
877,II.KIV,20160823_193944,-7.2805,122.4255,532.4,6,102.2,SKS,-80.8,23.5,3.8,0.68,51.2,44.75,0.1,0.98,1,TRUE,Good,0.96
878,II.KIV,20160917_012017,-2.0829,140.5718,9,6,85.86,SKS,81.86,23.75,3.5,0.7,34.86,44.75,0.1,0.98,1,TRUE,Fair,0.86
879,II.KIV,20161205_011304,-7.3158,123.3802,526,6.3,101.55,SKS,-86.45,44.75,2.1,0.98,51.55,44.75,0.4,0.98,0.98,TRUE,Fair,0.86
880,II.KIV,20161221_001714,-7.5082,127.9206,152,6.7,98.54,SKS,-84.46,44.75,3.9,0.98,-41.46,44.75,0,0.98,1,TRUE,Good,0.95
881,II.KIV,20171024_104747,-7.2364,123.0401,549.19,6.7,101.73,SKS,-82.27,23.75,3.9,0.5,49.73,44.75,0.1,0.98,1,TRUE,Good,0.92
882,II.KIV,20171208_002254,10.1164,140.2197,12.79,6.4,77.4,SKS,-15.6,44.75,2,0.98,-61.6,44.75,0.2,0.98,1,TRUE,Good,0.92
883,II.KIV,20171208_095110,10.009,140.1315,20.27,6.4,77.54,SKS,-84.46,44.5,2,0.95,-56.46,44.75,1,0.98,1,TRUE,Fair,0.88
884,II.KIV,20180211_231415,13.8205,146.4377,10,6,70.49,SKS,-39.51,21,0.4,0.6,-75.51,44.75,0.3,0.98,1,TRUE,Good,0.91
885,II.KIV,20180226_133453,-2.7629,126.7272,9.91,6.1,95.97,SKS,1.97,0.25,3.4,0.3,-44.03,44.75,0.1,0.98,1,TRUE,Good,0.97
886,II.KIV,20180325_201447,-6.6247,129.8138,169,6.4,96.6,SKS,3.6,44.75,3.9,0.98,45.6,44.75,0,0.98,1,TRUE,Fair,0.81
887,II.KIV,20180728_170723,-7.1221,122.7474,577.48,6,101.86,SKS,-81.14,44.75,3.2,0.98,50.86,44.75,0.2,0.98,1,TRUE,Good,0.94
888,II.KIV,20180822_093147,43.6449,-127.6031,10,6.2,353,SKS,-24,44.75,1.4,0.98,-55,44.75,0.7,0.98,1,TRUE,Fair,0.86
889,II.KIV,20180828_070811,-10.8859,124.1187,14,6.2,103.57,SKS,-81.43,44.75,3.3,0.98,51.57,44.75,0.2,0.98,1,TRUE,Good,0.96
890,II.KIV,20180828_223513,16.8044,146.8395,55,6.4,68.14,SKS,-38.86,44.75,0.8,0.98,-74.86,44.75,0.4,0.98,-0.54,TRUE,Fair,0.84
891,II.KIV,20181001_235942,-10.5574,120.2417,29,6,106.03,SKS,71.03,19.5,0.9,0.6,62.03,44.75,0.8,0.9,-0.38,FALSE,Fair,0.69
892,II.KIV,20190121_235922,-10.3113,119.1472,16.77,6,106.63,SKS,-82.37,39.75,3.9,0.92,46.63,44.75,0.3,0.98,1,TRUE,Fair,0.8
893,II.KIV,20190122_051003,-10.4663,119.0309,27.01,6.4,106.82,SKS,-87.18,10.25,1.5,0.6,59.82,44.75,0.6,0.98,1,TRUE,Fair,0.74
894,II.KIV,20190406_215501,-6.8492,125.014,539,6.3,100.08,SKS,-82.92,23.75,3.9,0.55,-40.92,44.75,0,0.98,1,TRUE,Good,0.92
895,II.KIV,20190619_172448,-2.243,138.4599,10,6.3,87.45,SKS,84.45,44.75,3.9,0.98,-52.55,44.75,0,0.98,1,TRUE,Good,0.97
896,II.KIV,20190624_025339,-6.4078,129.1692,212,7.3,96.89,SKS,3.89,0.5,3.9,0.25,-43.11,44.75,0.1,0.98,1,TRUE,Good,0.99
897,II.KIV,20190829_150757,43.5436,-127.8761,4.74,6.3,353.18,SKS,-13.82,39.75,3.1,0.92,-60.82,44.75,0.3,0.98,1,TRUE,Fair,0.79
898,II.KIV,20191123_121115,1.6436,132.8148,5,6.2,88.58,SKS,1.58,44.75,3.9,0.98,49.58,44.75,0.1,0.98,0.33,TRUE,Fair,0.88
899,II.KIV,20200506_135356,-6.7949,129.8613,107,6.8,96.69,SKS,0.69,2,3.3,0.58,-46.31,44.75,0.3,0.98,1,TRUE,Fair,0.89
900,II.KIV,20200613_210830,18.9317,145.1116,622,6.2,67.82,SKS,-28.18,0.5,2,0.25,-67.18,44.75,0.3,0.98,1,TRUE,Good,0.91
901,II.KIV,20200706_181618,12.0787,140.2462,10,6.2,75.98,SKS,4.98,44.75,1.5,0.98,44.98,44.75,0.6,0.98,0.89,TRUE,Fair,0.81
902,II.KIV,20200821_040952,-6.6869,123.4829,627.76,6.9,101.04,SKS,6.04,1.75,3.5,0.68,-39.96,44.75,0.1,0.98,-0.5,TRUE,Good,0.98
903,II.KIV,20200926_171022,-48.0314,31.7636,10,6.1,187.32,SKS,12.32,20.75,1,0.65,57.32,18.75,0.2,0.18,-0.99,TRUE,Good,0.94
904,II.KIV,20201223_181147,6.2544,133.6362,11,6.1,84.7,SKS,-8.3,44.75,3.9,0.98,37.7,44.75,0.1,0.98,0.29,TRUE,Fair,0.86
905,II.KIV,20101228_083417,-23.4129,-179.7154,550.9,6.3,73.14,SKKS,-12.86,44.75,2.3,0.98,28.14,44.75,0.2,0.98,1,TRUE,Good,0.91
906,II.KIV,20110221_105751,-26.0435,178.4765,551.8,6.5,77.92,SKKS,-18.08,44.75,2,0.98,-60.08,44.75,0.3,0.98,1,TRUE,Good,0.94
907,II.KIV,20110403_140708,-17.6066,-178.5336,547.2,6.4,65.72,SKKS,63.72,44.75,3.9,0.98,17.72,40,0.1,0.98,-0.72,TRUE,Good,0.95
908,II.KIV,20110418_130304,-34.286,179.9433,98.1,6.5,88.14,SKKS,82.14,44.75,1.7,0.98,39.14,44.75,0.3,0.98,0.29,TRUE,Fair,0.85
909,II.KIV,20110729_074222,-23.7284,179.8252,522.8,6.7,73.93,SKKS,-19.07,1,3.5,0.6,-65.07,44.75,0.2,0.98,1,TRUE,Good,0.94
910,II.KIV,20111028_185434,-14.5572,-76.1207,29,7,279.77,SKKS,-89.23,1.25,3,0.38,48.77,44.75,0.5,0.98,1,TRUE,Fair,0.79
911,II.KIV,20120124_005204,-24.8986,178.5999,579,6.3,76.43,SKKS,74.43,44.75,2.1,0.98,30.43,44.75,0.1,0.98,1,TRUE,Good,0.97
912,II.KIV,20120130_051059,-14.2139,-75.6584,34.2,6.4,279.7,SKKS,53.7,19.5,0.6,0.45,53.7,16.75,0.6,0.35,-0.89,FALSE,Good,0.76
913,II.KIV,20120205_001540,-18.9862,168.9728,158.8,6.1,78.33,SKKS,-13.67,44.75,3.9,0.98,-60.67,40.25,0,0.98,-0.49,TRUE,Fair,0.88
914,II.KIV,20120423_173621,-28.6015,-177.3408,113.8,6,77.51,SKKS,-18.49,24.5,3.9,0.68,-68.49,44.75,0.1,0.98,1,TRUE,Good,0.97
915,II.KIV,20120428_100807,-18.7293,-174.6864,132.5,6.7,62.85,SKKS,-32.15,24.5,3.9,0.78,-82.15,44.75,0.1,0.98,1,TRUE,Good,0.97
916,II.KIV,20120706_022822,-14.6567,167.3043,164.8,6.4,75.73,SKKS,-21.27,1.5,3.9,0.23,-72.27,44.75,0,0.98,1,TRUE,Good,0.96
917,II.KIV,20121114_190205,-29.1789,-71.3863,61.5,6.2,262.79,SKKS,-12.21,1,3.9,0.23,-61.21,44.75,0.1,0.98,1,TRUE,Good,0.92
918,II.KIV,20121221_222808,-14.3591,167.2778,198.1,6.7,75.49,SKKS,-21.51,23.25,2.7,0.82,-66.51,44.75,0.3,0.98,1,TRUE,Good,0.92
919,II.KIV,20140202_092636,-32.9594,-177.9203,32.6,6.4,84.44,SKKS,-9.56,44.75,2.5,0.98,-53.56,44.75,0.2,0.98,1,TRUE,Good,0.97
920,II.KIV,20140207_084013,-15.0764,167.4164,124.6,6.5,76.01,SKKS,-20.99,17.25,1.8,0.9,-59.99,44.75,0.3,0.98,0.98,TRUE,Good,0.97
921,II.KIV,20140316_211628,-19.9051,-70.6156,9.4,6.7,271.07,SKKS,-86.93,44.75,1.6,0.98,-43.93,44.75,0.1,0.98,1,TRUE,Good,0.92
922,II.KIV,20140323_182001,-19.7033,-70.7814,13.9,6.2,271.37,SKKS,-2.63,44.75,3.9,0.98,-51.63,44.75,0,0.98,1,TRUE,Good,0.9
923,II.KIV,20140326_032936,-26.1642,179.2589,495.6,6.4,77.38,SKKS,-34.62,22,1,0.95,-59.62,44.75,0.7,0.98,1,FALSE,Fair,0.74
924,II.KIV,20140703_195007,-30.4601,-176.4451,35,6.4,79.37,SKKS,-13.63,44.75,2.4,0.98,-57.63,44.75,0.1,0.98,1,TRUE,Good,0.96
925,II.KIV,20140703_195010,-30.35,-176.3,49.1,6.3,79.08,SKKS,-13.92,44.75,2.3,0.98,-57.92,44.75,0.1,0.98,0.99,TRUE,Good,0.97
926,II.KIV,20140708_125625,-17.6864,168.3982,110.2,6.2,77.57,SKKS,-51.43,44.75,0.4,0.98,-56.43,44.75,0.4,0.98,0.97,FALSE,Good,0.69
927,II.KIV,20140708_125630,-17.79,168.3,114.6,6.2,77.75,SKKS,-17.25,1.75,3.9,0.55,-64.25,44.75,0.2,0.98,1,TRUE,Fair,0.86
928,II.KIV,20140904_053349,-21.5167,-173.1919,32.4,6,64.27,SKKS,-39.73,44.75,1.6,0.98,-75.73,44.75,0.6,0.98,1,TRUE,Fair,0.85
929,II.KIV,20141101_185722,-19.8023,-177.8334,435.3,7.1,67.27,SKKS,-41.73,20.5,1,0.82,-63.73,15.75,0.6,0.45,1,TRUE,Fair,0.87
930,II.KIV,20141116_223323,-37.5989,179.6109,34.5,6.7,93.73,SKKS,0.73,44.75,3.9,0.98,-42.27,44.75,0.1,0.98,0.29,TRUE,Good,0.91
931,II.KIV,20150123_034727,-17.064,168.5545,223.9,6.8,76.87,SKKS,-16.13,6.75,2.3,0.92,-59.13,44.75,0.1,0.98,1,TRUE,Good,0.98
932,II.KIV,20150211_185720,-23.0653,-66.6621,203.6,6.7,265.56,SKKS,28.56,19.5,0.6,0.45,42.56,21.25,0.5,0.62,-0.88,TRUE,Fair,0.83
933,II.KIV,20150530_171839,-15.7607,-173.4612,37.9,6,58.52,SKKS,59.52,44.75,1.8,0.98,-75.48,16.5,0.1,0.22,-0.82,TRUE,Good,0.93
934,II.KIV,20150610_135208,-22.4098,-68.4519,121.8,6.1,267.35,SKKS,2.35,44.75,3.4,0.98,50.35,44.75,0.2,0.6,-0.47,TRUE,Good,0.92
935,II.KIV,20150616_061700,-20.3973,-178.9194,656.1,6,68.99,SKKS,88.99,8.75,1.3,0.35,-56.01,44.75,0.8,0.98,0.99,TRUE,Fair,0.74
936,II.KIV,20150824_094125,-30.6497,-179.0971,224.5,6,81.95,SKKS,-10.05,44.75,3.9,0.98,-57.05,16,0,0.12,-0.92,TRUE,Good,0.96
937,II.KIV,20150907_084609,-24.2427,179.1278,535,6,75.18,SKKS,82.18,44.75,1.2,0.98,-58.82,44.75,0.3,0.98,1,TRUE,Good,0.9
